checksum_hash,lab_id,mpp_x,mpp_y,width,height,glass_slide_id,scanner
becbb51d0e3330832fb0e4a339843b77,e67d15201c4,0.4594954739695814,0.4595588235294117,40320,31104,305,"{'make': 'Hamamatsu', 'model': 'C13220'}"
becddc4eaed2842fd0ddc61c42a4a93a,de6f5911481,0.2299009127066234,0.2299061982711054,153600,62208,178,"{'make': 'Hamamatsu', 'model': 'C13220'}"
bef999ba81ce84dbaca6c9de02e08f68,f8c2b44b2c5,0.2299009127066234,0.2299061982711054,122880,43776,458,"{'make': 'Hamamatsu', 'model': 'C13220'}"
c20bc28248700f60417d962ede6b8bb6,bde444f5562,0.2299009127066234,0.2299061982711054,180480,80640,304,"{'make': 'Hamamatsu', 'model': 'C13220'}"
c44e01730ca872ee54f0b26bd73df82f,813ddeab703,0.2303669745905227,0.2303828963737732,103680,25344,,"{'make': 'Hamamatsu', 'model': 'C16300'}"
c47e75e81e0ddce729bf4c5fec2753c5,f8c2b44b2c5,0.1542,0.1542,68352,182784,458,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
c5f3998dd792c08b29dda3f943dad08d,1de2efafc18,0.2303669745905227,0.2303828963737732,96000,52992,65,"{'make': 'Hamamatsu', 'model': 'C16300'}"
c9fb622ece4900f5075818d673311aec,bde444f5562,0.2299009127066234,0.2299061982711054,153600,66816,304,"{'make': 'Hamamatsu', 'model': 'C13220'}"
ca9c8908645eff9114689925583bc834,f8c2b44b2c5,0.2303669745905227,0.2303828963737732,111360,25344,458,"{'make': 'Hamamatsu', 'model': 'C16300'}"
cacc665d97673bbb9ca68813a60f4f28,8df45094d73,0.2303669745905227,0.2303828963737732,111360,27648,412,"{'make': 'Hamamatsu', 'model': 'C16300'}"
d029c0501cfb8a1f725bca74e7bcc95a,f8c2b44b2c5,0.2303669745905227,0.2303828963737732,122880,43776,458,"{'make': 'Hamamatsu', 'model': 'C16300'}"
d49c9174f4af4137571b5ab6c3fe0c3e,98c5e4dff64,0.2466999999999999,0.2466999999999999,47360,118784,440,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
d62ac7747a424e0090387449a2e99166,98c5e4dff64,0.1542,0.1542,75264,189184,440,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
d6a8cc22862463a9d7e78f35d8db9d06,496ba95a501,0.2303669745905227,0.2303828963737732,161280,59904,315,"{'make': 'Hamamatsu', 'model': 'C16300'}"
da2154e7328d7482d8ea80fe0ca70ea5,389defe7110,0.2303669745905227,0.2303828963737732,26880,27648,299,"{'make': 'Hamamatsu', 'model': 'C16300'}"
e2cc5ff0a75a4c4ab03459d6923dc85e,389defe7110,0.2303669745905227,0.2303828963737732,88320,32256,299,"{'make': 'Hamamatsu', 'model': 'C16300'}"
e95b1e94d0118e573d33ff2850113a94,8df45094d73,0.2303669745905227,0.2303828963737732,126720,43776,412,"{'make': 'Hamamatsu', 'model': 'C16300'}"
eda9bf0857c10054d3bcf390312af1dc,389defe7110,0.2466999999999999,0.2466999999999999,45568,125184,299,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
ee9aa22a5a7ffac0bfdafbecba4a51fc,496ba95a501,0.2303669745905227,0.2303828963737732,180480,76032,315,"{'make': 'Hamamatsu', 'model': 'C16300'}"
f37206cfffadea4a483623a6e2896364,8df45094d73,0.2466999999999999,0.2466999999999999,43776,117504,412,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
f43c22f07849dc05d8f6feb709594d6b,bde444f5562,0.2303669745905227,0.2303828963737732,180480,80640,304,"{'make': 'Hamamatsu', 'model': 'C16300'}"
f5e8509a36d3141f90af8068dd95b040,496ba95a501,0.2299009127066234,0.2299061982711054,180480,76032,315,"{'make': 'Hamamatsu', 'model': 'C13220'}"
fb96a5754b18844babab310991c4d1ef,496ba95a501,0.2303669745905227,0.2303828963737732,161280,59904,315,"{'make': 'Hamamatsu', 'model': 'C16300'}"
fbf85b92d4dc27a51892b23ffbb0bac3,78c61bb4191,0.4594954739695814,0.4595588235294117,49920,31104,298,"{'make': 'Hamamatsu', 'model': 'C13220'}"
fcf5d3dc63d4c15ef4f73c50506fd6a7,e67d15201c4,0.2303669745905227,0.2303828963737732,80640,50688,305,"{'make': 'Hamamatsu', 'model': 'C16300'}"
fe5d69c50a7952762ee9d65870d3e23e,f8c2b44b2c5,0.2299009127066234,0.2299061982711054,134400,55296,459,"{'make': 'Hamamatsu', 'model': 'C13220'}"
01a7b1391938b267696f2c64c03c720c,a66bb5db4de,0.2299009127066234,0.2299061982711054,122880,41472,238,"{'make': 'Hamamatsu', 'model': 'C13220'}"
0296d347498df12eacacf5471db95765,207eaeff976,0.2303669745905227,0.2303828963737732,126720,36864,147,"{'make': 'Hamamatsu', 'model': 'C16300'}"
032a83edc66d9408e02ee07e70ffe6be,e126d141ab8,0.2299009127066234,0.2299061982711054,119040,41472,215,"{'make': 'Hamamatsu', 'model': 'C13220'}"
